host,ID,ra,dec,morph,re,z,tile,x,y,bands,n_bands,cutout
PGC13418,034949-355644,57.4542,-35.9456,dE,7.38,0.0039,,,,,0,0
PGC13418,034949-370924,57.4573,-37.1568,dE,3.69,,,,,,0,0
PGC13418,034953-321532,57.4723,-32.2591,BC,4.64,0.0034,,,,,0,0
PGC13418,034959-323003,57.4959,-32.501,dE,5.53,,,,,,0,0
PGC13418,034959-390701,57.4962,-39.117,dE,10.52,,,,,,0,0
PGC13418,035009-362438,57.5391,-36.4107,dE,4.16,,,,,,0,0
PGC13418,035016-384602,57.5687,-38.7674,dE,5.5,,,,,,0,0
PGC13418,035023-351453,57.5966,-35.2481,dE,6.03,,,,,,0,0
PGC13418,035031-375917,57.6321,-37.9881,dE,16.4,,,,,,0,0
PGC13418,035036-355434,57.6529,-35.9095,dE,11.21,0.0044,,,,,0,0
PGC13418,035045-381207,57.6896,-38.202,dE,2.84,,,,,,0,0
PGC13418,035052-351019,57.7188,-35.172,dE,5.65,0.006,,,,,0,0
PGC13418,035101-364101,57.7552,-36.6837,dE,7.78,,,,,,0,0
PGC13418,035105-305908,57.7741,-30.9857,dE,3.75,,,,,,0,0
PGC13418,035124-352832,57.8535,-35.4757,dE,5.71,,,,,,0,0
PGC13418,035125-335055,57.8551,-33.8486,dE,6.16,,,,,,0,0
PGC13418,035148-333826,57.9519,-33.6406,UDG,25.53,,,,,,0,0
PGC13418,035200-390252,58.0024,-39.0479,dE,17.56,,,,,,0,0
PGC13418,035202-360212,58.0095,-36.0369,dE,5.37,,,,,,0,0
PGC13418,035203-375230,58.0131,-37.8751,dE,7.1,,,,,,0,0
PGC13418,035216-361816,58.068,-36.3047,dE,12.06,,,,,,0,0
PGC13418,035259-331032,58.2469,-33.1756,dE,5.86,,,,,,0,0
PGC13418,035307-385024,58.2807,-38.8401,dE,11.71,,,,,,0,0
PGC13418,035317-375001,58.3227,-37.8338,dE,4.99,,,,,,0,0
PGC13418,035345-391039,58.4406,-39.1776,dE,13.34,,,,,,0,0
PGC13418,035401-360600,58.5081,-36.1002,dE,7.5,,,,,,0,0
PGC13418,035418-365550,58.5782,-36.9306,dE,5.4,,,,,,0,0
PGC14084,035422-203806,58.5943,-20.6351,dE,6.92,,,,,,0,0
PGC13418,035427-370830,58.6154,-37.1417,dE,8.93,,,,,,0,0
PGC14084,035436-202924,58.6506,-20.4902,dE,0.85,,,,,,0,0
PGC13418,035437-354158,58.6575,-35.6997,dE,9.1,,,,,,0,0
PGC13418,035442-363232,58.6788,-36.5423,dE,8.45,,,,,,0,0
PGC14084,035446-203520,58.6929,-20.5891,dE,2.79,,,,,,0,0
PGC14084,035447-203651,58.6984,-20.6143,dE,10.6,,,,,,0,0
PGC14106,035521-281238,58.8375,-28.2108,dE,4.76,,,,,,0,0
PGC13418,035548-354821,58.9532,-35.8058,dE,8.32,,,,,,0,0
PGC13418,035640-350141,59.1696,-35.0283,dE,8.58,,,,,,0,0
PGC13418,035703-331525,59.2651,-33.257,dE,8.93,,,,,,0,0
PGC13418,035720-351638,59.3353,-35.2773,dE,7.0,,,,,,0,0
PGC13418,035941-364217,59.9246,-36.7049,HD,10.34,,,,,,0,0
PGC13418,035943-371147,59.9313,-37.1965,dE,10.53,,,,,,0,0
PGC14236,040000-674941,60.0032,-67.8281,dE,5.07,,,,,,0,0
PGC14236,040007-673835,60.031,-67.6432,UDG,19.9,,,,,,0,0
PGC13418,040016-323700,60.0702,-32.6168,dE,5.24,,,,,,0,0
PGC14236,040026-672946,60.1097,-67.4963,dE,2.98,,,,,,0,0
PGC13418,040103-351052,60.2661,-35.1812,dE,11.18,,,,,,0,0
PGC13418,040152-321941,60.4705,-32.3282,dE,3.61,,,,,,0,0
PGC14391,040312-385549,60.8025,-38.9303,dE,5.37,,,,,,0,0
PGC14397,040441-551856,61.1744,-55.3157,dE,7.91,,,,,,0,0
PGC14526,040645-475512,61.6909,-47.9203,dE,3.74,,,,,,0,0
PGC14526,040653-480441,61.7248,-48.0783,dE,6.69,,,,,,0,0
PGC14397,040725-534603,61.8554,-53.7675,dE,8.27,,,,,,0,0
PGC14526,040754-475039,61.9781,-47.8444,dE,2.42,,,,,,0,0
PGC14765,040902-560041,62.2598,-56.0115,BC,8.96,,,,,,0,0
PGC14765,040931-552000,62.3802,-55.3334,BC,5.79,,,,,,0,0
PGC14659,040932-574910,62.3857,-57.8197,dE,4.92,,,,,,0,0
PGC14765,040955-553417,62.4819,-55.5715,dE,2.95,,,,,,0,0
PGC14659,041005-562855,62.5219,-56.4821,dE,1.59,,,,,,0,0
PGC14659,041011-563203,62.5467,-56.5343,dE,4.06,,,,,,0,0
PGC14765,041023-561610,62.5983,-56.2696,dE,3.62,,,,,,0,0
PGC14600,041031-070847,62.6312,-7.1466,dE,3.51,,,,,,0,0
PGC14765,041033-553015,62.6391,-55.5044,dE,3.82,,,,,,0,0
PGC14526,041048-473753,62.7029,-47.6316,dE,3.24,,,,,,0,0
PGC14638,041052-332659,62.7207,-33.45,dE,5.14,,,,,,0,0
PGC14638,041115-330445,62.8128,-33.0793,dE,7.82,,,,,,0,0
PGC14638,041126-325127,62.8601,-32.8576,dE,6.33,,,,,,0,0
PGC14638,041138-330709,62.9094,-33.1194,dE,8.96,,,,,,0,0
PGC14765,041141-560255,62.921,-56.0487,dE,8.43,,,,,,0,0
PGC14765,041205-555052,63.0226,-55.8479,dE,8.36,,,,,,0,0
PGC14765,041215-555207,63.0649,-55.8687,dE,7.77,,,,,,0,0
PGC14765,041220-560515,63.0848,-56.0877,dE,2.7,,,,,,0,0
PGC14765,041225-560537,63.1064,-56.0937,dE,3.59,,,,,,0,0
PGC14765,041249-562852,63.2077,-56.4813,dE,2.8,,,,,,0,0
PGC14659,041318-574934,63.3269,-57.8263,dE,2.92,,,,,,0,0
PGC14765,041324-553854,63.3534,-55.6486,dE,5.27,,,,,,0,0
PGC14765,041329-535503,63.3717,-53.9177,dE,11.21,,,,,,0,0
PGC14765,041409-554226,63.5376,-55.7073,dE,12.3,,,,,,0,0
PGC14765,041444-552456,63.6861,-55.4156,dE,7.58,,,,,,0,0
PGC14765,041504-555618,63.7688,-55.9385,dE,9.74,,,,,,0,0
PGC14765,041550-544006,63.9587,-54.6685,dE,6.73,,,,,,0,0
PGC14765,041606-552212,64.0284,-55.3701,dE,10.65,,,,,,0,0
PGC14765,041607-541614,64.0305,-54.2707,dE,4.22,,,,,,0,0
PGC14765,041609-552730,64.0391,-55.4586,dE,4.14,,,,,,0,0
PGC14765,041616-545339,64.0707,-54.8942,dE,8.88,,,,,,0,0
PGC14765,041658-560050,64.2457,-56.014,dE,4.49,,,,,,0,0
PGC14765,041804-554528,64.5188,-55.758,dE,10.61,,,,,,0,0
PGC14765,041820-562331,64.5851,-56.392,dE,7.3,,,,,,0,0
PGC14765,041929-553901,64.8727,-55.6505,dE,8.03,,,,,,0,0
PGC14910,041940-313613,64.9207,-31.6037,dE,3.99,,,,,,0,0
PGC14965,041958-572333,64.9936,-57.3926,dE,8.15,,,,,,0,0
PGC14965,042026-582908,65.11,-58.4858,dE,9.79,,,,,,0,0
PGC14910,042048-314853,65.2007,-31.8149,dE,3.0,,,,,,0,0
PGC14965,042148-570742,65.4502,-57.1283,dE,11.03,,,,,,0,0
PGC14965,042206-575837,65.5272,-57.977,dE,4.47,,,,,,0,0
PGC14965,042233-564111,65.6387,-56.6865,dE,8.15,,,,,,0,0
PGC14965,042258-565704,65.7432,-56.9511,dE,4.23,,,,,,0,0
PGC14965,042305-565725,65.7721,-56.9571,dE,11.47,,,,,,0,0
PGC14965,042311-565959,65.798,-56.9999,dE,13.97,,,,,,0,0
PGC14965,042336-570444,65.904,-57.079,dE,6.06,,,,,,0,0
PGC15153,042345-541556,65.9399,-54.2656,dE,11.38,,,,,,0,0
PGC14965,042412-565008,66.0525,-56.8358,dE,3.92,,,,,,0,0
PGC14965,042430-562703,66.1274,-56.4511,dE,11.42,,,,,,0,0
PGC14965,042452-565655,66.2202,-56.9488,dE,8.71,,,,,,0,0
PGC14965,042523-564957,66.3467,-56.8327,dE,9.92,,,,,,0,0
PGC14965,042559-570033,66.4968,-57.0092,dE,3.69,,,,,,0,0
PGC15153,042715-551116,66.8161,-55.188,dE,11.21,,,,,,0,0
PGC15455,043159-494231,67.9973,-49.7088,dE,3.57,,,,,,0,0
PGC15850,044231-202804,70.6315,-20.4679,dE,2.82,,,,,,0,0
PGC15941,044354-591537,70.9758,-59.2603,dE,2.44,,,,,,0,0
PGC15941,044528-590421,71.3699,-59.0725,dE,10.57,,,,,,0,0
PGC15941,044553-592028,71.4713,-59.3412,dE,7.15,,,,,,0,0
PGC15941,044717-591757,71.8216,-59.2994,dE,8.18,,,,,,0,0
PGC16057,044732-063024,71.8847,-6.5068,dE,5.16,,,,,,0,0
PGC16057,044756-063711,71.9833,-6.6197,dE,3.23,,,,,,0,0
PGC16060,044825-035224,72.1071,-3.8734,dE,2.53,,,,,,0,0
PGC15941,044838-584618,72.1585,-58.7719,dE,6.88,,,,,,0,0
PGC16057,044852-063100,72.2203,-6.5167,dE,3.94,,,,,,0,0
PGC16195,045223-055245,73.0989,-5.8793,dE,3.74,,,,,,0,0
PGC16779,050439-371603,76.1626,-37.2675,dE,2.64,,,,,,0,0
PGC16779,050608-380036,76.5346,-38.0103,dE,3.59,,,,,,0,0
PGC16779,050611-374145,76.5471,-37.6959,dE,3.26,,,,,,0,0
PGC16779,050624-373859,76.6004,-37.65,dE,4.64,,,,,,0,0
PGC16779,050703-373916,76.7632,-37.6545,dE,6.87,,,,,,0,0
PGC16779,050709-373846,76.7897,-37.6464,dE,1.53,,,,,,0,0
PGC16779,050724-373906,76.8533,-37.6518,dE,11.36,,,,,,0,0
PGC16779,050752-374418,76.9674,-37.7385,BC,5.41,,,,,,0,0
PGC16779,050755-380045,76.9809,-38.0127,dE,6.12,,,,,,0,0
PGC17436,053251-215830,83.2158,-21.9752,dE,3.02,,,,,,0,0
PGC17436,053326-215757,83.3617,-21.9659,dE,4.35,,,,,,0,0
PGC17436,053331-220501,83.3815,-22.0838,dE,3.45,,,,,,0,0
PGC17436,053333-215918,83.3902,-21.9885,dE,10.69,,,,,,0,0
PGC17436,053340-214801,83.4198,-21.8005,dE,3.55,,,,,,0,0
PGC17436,053345-220807,83.4407,-22.1354,dE,8.85,,,,,,0,0
PGC17436,053354-215333,83.475,-21.8927,dE,3.48,,,,,,0,0
PGC17487,053448-181305,83.7,-18.2181,dE,5.56,,,,,,0,0
PGC17487,053459-174553,83.747,-17.7648,dE,2.55,,,,,,0,0
PGC17487,053526-175743,83.8596,-17.962,dE,2.14,,,,,,0,0
PGC17487,053549-175855,83.9569,-17.9821,dE,3.87,,,,,,0,0
PGC17487,053552-174739,83.9673,-17.7943,dE,2.11,,,,,,0,0
PGC17487,053602-180311,84.0097,-18.0533,dE,3.02,,,,,,0,0
PGC17487,053614-174349,84.0623,-17.7303,dE,4.03,,,,,,0,0
PGC17657,054112-301239,85.3033,-30.2109,dE,3.76,,,,,,0,0
PGC17657,054334-295832,85.8952,-29.9757,dE,6.73,,,,,,0,0
PGC17657,054336-300058,85.9001,-30.0163,dE,4.15,,,,,,0,0
PGC17668,054355-191129,85.9796,-19.1915,dE,2.85,,,,,,0,0
PGC17668,054411-191404,86.0468,-19.2347,dE,4.01,,,,,,0,0
PGC17772,054543-220341,86.4323,-22.0615,dE,3.11,,,,,,0,0
PGC17810,054621-184133,86.5891,-18.6926,dE,1.84,,,,,,0,0
PGC17810,054633-184131,86.6403,-18.6921,dE,3.74,,,,,,0,0
PGC17975,054901-213409,87.2574,-21.5692,dE,4.0,,,,,,0,0
PGC17975,055015-213529,87.5656,-21.5916,dE,2.81,,,,,,0,0
PGC17975,055051-212635,87.7162,-21.4433,dE,4.35,,,,,,0,0
PGC18258,055747-231432,89.4473,-23.2424,dE,4.48,,,,,,0,0
PGC18258,060125-234228,90.3565,-23.7078,dE,3.41,,,,,,0,0
PGC18833,062040-573413,95.1683,-57.5705,dE,2.59,,,,,,0,0
PGC18835,062130-572945,95.3791,-57.4959,dE,2.58,,,,,,0,0
PGC18880,062159-594645,95.4978,-59.7793,dE,4.05,,,,,,0,0
PGC20395,071111+471134,107.796,47.1928,dE,4.16,,"(147, 274)",4677.6313978650305,8736.328828587997,['i'],1,0
PGC20536,071416+570320,108.5705,57.0556,dE,4.71,,"(118, 294)",2450.9790712052104,6081.985848588865,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20536,071609+565253,109.0384,56.8814,dE,3.65,,"(119, 294)",7205.18217952644,2705.008400513815,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20536,071613+565024,109.0563,56.84,dE,3.4,,"(119, 294)",7017.889456760162,1902.1641039335573,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20536,071618+564957,109.0776,56.8327,dE,2.3,,"(119, 294)",6792.461249472757,1760.1038985688979,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20536,071619+583015,109.0799,58.5044,dE,5.09,,"(114, 297)",5114.492277167981,5085.27707487467,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20536,071625+565041,109.1077,56.8448,dE,2.54,,"(119, 294)",6472.864287745868,1993.8728612109949,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20536,071626+564355,109.1123,56.7322,dE,3.87,,"(120, 293)",702.7604627146166,9512.494947040985,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20536,071646+564814,109.195,56.8041,dE,3.52,,"(119, 294)",5548.206281135319,1203.8530599675128,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20536,071704+564636,109.2689,56.7767,dE,5.44,,"(119, 294)",4763.946406660409,672.6938058295227,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20611,071724+681749,109.3505,68.297,dE,4.58,,"(80, 317)",3492.593785148604,1068.6248093701506,"['g', 'r', 'i', 'z']",4,0
PGC20611,071743+681336,109.4314,68.2267,dE,3.66,,"(82, 316)",5120.4319496112,9393.250349244816,"['g', 'r', 'i', 'z']",4,0
PGC20611,071749+681907,109.4553,68.3187,dE,4.93,,"(80, 317)",2743.72273893229,1492.3483604811977,"['g', 'r', 'i', 'z']",4,0
PGC20611,071754+682104,109.4759,68.3513,dE,3.2,,"(80, 317)",2599.68355425336,2124.878390967676,"['g', 'r', 'i', 'z']",4,0
PGC20884,072122+581216,110.3438,58.2045,dE,3.16,,"(117, 296)",5514.36057061833,8963.207090805905,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072144+580113,110.4355,58.0203,dE,2.91,,"(117, 296)",4575.862539252086,5393.522722508554,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072214+580503,110.5587,58.0844,dE,3.12,,"(117, 296)",3314.4291547385883,6637.639938077013,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072223+574359,110.5983,57.7333,dE,7.66,,"(119, 295)",6455.23735308643,9522.647672653267,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072244+580253,110.6869,58.0481,dE,2.91,,"(117, 296)",1997.9640586248056,5938.635244886865,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072324+575258,110.8537,57.8829,TS,16.73,,"(117, 296)",265.5796960938105,2746.800378797419,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072324+581731,110.8537,58.292,dE,4.06,,"(116, 297)",6541.973340444395,970.8909238308838,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072325+580127,110.8543,58.0244,TS,1.81,,"(117, 296)",278.07316389766675,5488.93025221463,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072426+573754,111.1098,57.6318,dE,5.39,,"(119, 295)",1152.648413064423,7564.66820198491,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072456+580355,111.235,58.0653,dE,3.49,,"(118, 296)",6052.885496698187,6266.247803255159,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072457+580315,111.2399,58.0543,dE,4.21,,"(118, 296)",6002.96640657179,6053.004512777872,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072517+573103,111.3217,57.5177,dE,3.65,,"(120, 295)",8620.056464095762,5352.277204191548,"['u', 'g', 'r', 'i', 'z']",5,0
PGC20884,072528+581038,111.3699,58.1775,dE,2.6,,"(118, 296)",4671.12138574952,8439.855548937034,"['u', 'g', 'r', 'i', 'z']",5,0
PGC21033,072603+801132,111.5126,80.1923,dE,4.92,,"(39, 340)",7586.064334556588,8744.01075184314,['i'],1,0
PGC21164,073236+800804,113.1526,80.1345,dE,5.13,,"(39, 340)",2155.9903711858087,7627.420552449474,['i'],1,0
PGC21542,074144+232457,115.4351,23.4161,dE,7.27,0.0073,,,,,0,0
PGC22660,075505+775830,118.7738,77.9752,dE,5.71,,"(49, 336)",1224.0080111001794,4549.546124107792,"['g', 'i']",2,0
PGC22270,075701+602342,119.2553,60.3951,dE,7.27,,"(117, 301)",642.7562216874603,2982.1913969457573,"['u', 'g', 'r', 'i', 'z']",5,0
PGC22270,075720+602141,119.3347,60.3616,dE,5.65,,"(118, 301)",9608.169521729527,2334.75325336324,"['u', 'g', 'r', 'i', 'z']",5,0
PGC23701,081715+245356,124.3164,24.8991,dE,4.83,0.0064,"(225, 230)",1723.7821365197124,3046.904084000954,['u'],1,0
PGC23362,081910+214940,124.7949,21.828,dE,5.11,,"(231, 224)",967.8324398132181,1669.740722871437,['u'],1,0
PGC23362,081954+215657,124.9788,21.9492,dE,4.29,,"(232, 224)",7358.7731872644135,4016.5580772671865,['u'],1,0
PGC23498,082058+224107,125.2434,22.6853,dE,4.04,,"(231, 225)",939.4554351448787,8594.038113287721,['u'],1,0
PGC23447,082124+031126,125.3523,3.1906,dE,3.85,,,,,,0,0
PGC23498,082133+222804,125.3902,22.468,dE,5.71,,"(232, 225)",7995.92464455232,4381.544633262425,['u'],1,0
PGC23498,082217+225430,125.5734,22.9084,UDG,8.81,,"(231, 226)",3236.7868322425975,3225.477034809521,['u'],1,0
PGC23498,082222+225740,125.5956,22.9611,dE,4.45,,"(231, 226)",2841.346369513797,4247.047221081306,['u'],1,0
PGC23498,082223+224148,125.5964,22.6969,dE,6.4,,"(232, 225)",4304.447190858336,8815.824093660687,['u'],1,0
PGC23498,082300+215807,125.7512,21.9686,dE,5.16,0.0073,"(233, 224)",3168.6233714288855,4392.109729126808,['u'],1,0
PGC23498,082317+225348,125.8238,22.8968,dE,5.63,,"(232, 226)",8463.378995087864,3002.370118742978,['u'],1,0
PGC23498,082324+221600,125.8504,22.2668,dE,4.99,0.0068,"(233, 225)",9452.881587844175,484.4566727559104,['u'],1,0
PGC23498,082324+224052,125.8538,22.6814,dE,3.6,,"(233, 225)",9378.763176118347,8518.964201740939,['u'],1,0
PGC23498,082329+224448,125.8749,22.7469,dE,4.26,,"(232, 226)",7553.96313907667,96.3838997640396,['u'],1,0
PGC23498,082340+224310,125.9207,22.7197,dE,4.35,,"(233, 225)",8181.672691004336,9259.487919240533,['u'],1,0
PGC23498,082350+220336,125.9602,22.0601,dE,2.66,,"(234, 224)",9101.507133220226,6167.746031815866,['u'],1,0
PGC23498,082406+224818,126.0258,22.8052,dE,9.39,,"(232, 226)",4857.154114829546,1224.96718802854,['u'],1,0
PGC23608,082424+732517,126.1021,73.4215,dE,5.96,,"(72, 327)",8602.967354633663,3498.3868931825355,"['g', 'r', 'i', 'z']",4,0
PGC23608,082443+734259,126.1813,73.7165,dE,3.23,,"(72, 327)",8110.297822191793,9210.47935180126,"['g', 'r', 'i', 'z']",4,0
PGC23498,082547+215245,126.449,21.8792,dE,3.53,,"(234, 224)",316.52625133716265,2662.9843202329885,['u'],1,0
PGC23608,082553+731644,126.4734,73.2791,dE,4.12,,"(72, 327)",6562.907515581779,722.8272843414852,"['g', 'r', 'i', 'z']",4,0
PGC23701,082621+254454,126.5892,25.7484,dE,4.73,,"(228, 232)",9318.756935425026,128.2723506134953,['u'],1,0
PGC23701,082628+260428,126.6199,26.0746,dE,5.19,0.0063,"(228, 232)",8772.400153561173,6448.8074428867785,['u'],1,0
PGC23701,082654+253544,126.7257,25.5956,dE,3.4,,"(229, 231)",7309.067082121386,6853.780782374377,['u'],1,0
PGC23701,082701+261349,126.757,26.2305,dE,4.16,,"(228, 232)",6384.097684685285,9467.300294276465,['u'],1,0
PGC23701,082701+255406,126.7579,25.9017,dE,3.01,,"(228, 232)",6372.290236471831,3095.457808560641,['u'],1,0
PGC23701,082702+255300,126.7583,25.8836,dE,4.44,,"(228, 232)",6365.527507286316,2744.69295464616,['u'],1,0
PGC23701,082705+260557,126.7731,26.0993,dE,5.98,,"(228, 232)",6105.458366418886,6924.602604765918,['u'],1,0
PGC23701,082707+261026,126.7816,26.1739,dE,4.68,,"(228, 232)",5956.924388350281,8370.214807501685,['u'],1,0
PGC23701,082707+261153,126.7821,26.1981,dE,1.91,,"(228, 232)",5948.032796057747,8839.187141866725,['u'],1,0
PGC23701,082712+255928,126.8006,25.9913,dE,3.52,,"(228, 232)",5627.453125310988,4831.489450284128,['u'],1,0
PGC23701,082719+261415,126.8292,26.2375,dE,4.2,,"(228, 232)",5128.999130822756,9602.533934258672,['u'],1,0
PGC23701,082724+255448,126.8503,25.9136,dE,1.6,,"(228, 232)",4761.57181590082,3325.668704673849,['u'],1,0
PGC23701,082727+261434,126.8635,26.243,dE,2.75,,"(228, 232)",4532.801853354542,9709.164872782323,['u'],1,0
PGC23701,082728+255418,126.8693,25.9052,dE,3.6,,"(228, 232)",4430.3514297941065,3162.943536161377,['u'],1,0
PGC23701,082740+253918,126.919,25.655,dE,6.65,,"(229, 231)",3931.241152267461,8003.993754473415,['u'],1,0
PGC23701,082740+255705,126.9194,25.9515,dE,6.41,,"(228, 232)",3557.5881932953866,4060.576013205243,['u'],1,0
PGC23701,082745+255617,126.9387,25.9382,dE,1.99,,"(228, 232)",3221.0859271447625,3803.0727144831912,['u'],1,0
PGC23701,082751+254919,126.9657,25.822,dE,5.94,,"(228, 232)",2748.33543569128,1551.638135540401,['u'],1,0
PGC23701,082754+253957,126.9767,25.6659,dE,5.36,,"(229, 231)",2923.48988999645,8215.912123095712,['u'],1,0
PGC23701,082818+254718,127.0772,25.7884,dE,7.43,,"(228, 232)",802.1060645943107,903.2268633557023,['u'],1,0
PGC23701,082826+260054,127.1107,26.015,dE,7.33,,"(228, 232)",226.76235138762058,5295.691855408838,['u'],1,0
PGC24231,083502+775123,128.7624,77.8564,dE,5.29,,"(54, 336)",9485.785697905412,2259.289671761845,"['g', 'i']",2,0
PGC24231,083647+775327,129.1991,77.891,dE,4.49,,"(54, 336)",7698.114705131618,2902.970679174122,"['g', 'i']",2,0
PGC24231,084119+780009,130.3323,78.0026,dE,3.63,,"(54, 336)",3108.8636676743954,5057.96395057013,"['g', 'i']",2,0
PGC24464,084226+142533,130.6121,14.426,BC,3.27,,,,,,0,0
PGC24464,084232+141717,130.6359,14.2882,dE,3.1,,,,,,0,0
PGC24506,084238+501631,130.6588,50.2755,dE,7.53,0.0104,"(166, 281)",2873.427321688446,651.851187182503,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24506,084306+500442,130.7771,50.0785,UDG,11.0,,"(168, 280)",3802.4101201829,6522.0214445167,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24528,084314+494850,130.8122,49.8141,dE,5.7,,"(168, 280)",3356.8971242545995,1398.877376780326,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24464,084340+140649,130.9172,14.1139,dE,3.33,,,,,,0,0
PGC24506,084344+500413,130.9352,50.0705,dE,5.14,,"(168, 280)",1835.714301817201,6371.604550781886,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24528,084344+495309,130.9356,49.886,dE,11.33,,"(168, 280)",1818.5586801004529,2796.205221914452,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24464,084357+142146,130.9887,14.3629,dE,3.76,,,,,,0,0
PGC24506,084406+500557,131.025,50.0994,dE,3.68,,"(168, 280)",721.3294324909293,6936.130365445204,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24528,084418+494717,131.0762,49.7881,dE,3.36,,"(169, 280)",9785.184087203257,905.7755478052482,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24506,084442+500505,131.1761,50.0849,dE,3.89,,"(169, 280)",8513.554676883892,6651.920367562892,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24506,084505+501516,131.2743,50.2545,dE,3.56,,"(167, 281)",4985.913995859,242.43540237204797,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24506,084516+501248,131.3195,50.2135,BC,3.97,,"(169, 280)",6725.798793684632,9139.038444259677,"['u', 'g', 'r', 'i', 'z']",5,0
PGC24884,085114+305403,132.8106,30.901,dE,3.1,,"(228, 242)",8086.332626125668,3084.04796920475,"['u', 'g', 'r']",3,0
PGC24884,085132+305512,132.8848,30.9202,dE,3.81,,"(228, 242)",6852.13802705237,3454.4829609049884,"['u', 'g', 'r']",3,0
PGC24884,085136+305713,132.9016,30.9538,dE,6.15,,"(228, 242)",6572.285158771996,4105.359349101034,"['u', 'g', 'r']",3,0
PGC24930,085247+334748,133.1982,33.7968,TS,22.57,,"(221, 248)",6431.405982329864,1062.7956587628314,"['u', 'g', 'r', 'i']",4,0
PGC24930,085326+331818,133.3619,33.305,dE,7.51,,"(222, 247)",948.4741856593591,1225.9439491723956,"['u', 'g', 'r', 'i']",4,0
PGC25065,085349+585639,133.4556,58.9443,dE,4.44,,"(137, 298)",444.11106947599,3936.11298952326,"['u', 'g', 'r', 'i', 'z']",5,0
PGC25067,085413-025951,133.5562,-2.9977,dE,6.58,,,,,,0,0
PGC24930,085420+331458,133.5853,33.2495,dE,9.01,,"(224, 246)",4341.830205686951,9835.209898085843,"['u', 'g', 'r', 'i']",4,0
PGC25067,085440-030632,133.669,-3.1092,dE,3.13,,,,,,0,0
PGC24930,085510+333656,133.7937,33.6156,dE,7.57,,"(223, 247)",3671.032630864849,7240.739969882159,"['u', 'g', 'r', 'i']",4,0
PGC24930,085522+333324,133.8458,33.5568,dE,20.41,,"(223, 247)",2828.751652130426,6102.133664056222,"['u', 'g', 'r', 'i']",4,0
PGC25065,085530+584116,133.8761,58.688,dE,5.16,,"(140, 297)",5962.408699967728,8643.943930482224,"['g', 'r', 'i', 'z']",4,0
PGC25065,085536+583418,133.9013,58.5717,dE,6.91,,"(140, 297)",5710.972727715249,6389.844921190286,"['g', 'r', 'i', 'z']",4,0
PGC25067,085608-025456,134.034,-2.9157,dE,5.45,,,,,,0,0
PGC25067,085612-032517,134.0533,-3.4216,dE,7.99,,,,,,0,0
PGC25067,085614-030213,134.0602,-3.037,dE,5.75,,,,,,0,0
PGC25067,085638-033625,134.1592,-3.6072,dE,3.73,,,,,,0,0
PGC25067,085646-031509,134.1938,-3.2527,dE,4.0,,,,,,0,0
PGC25067,085650-025455,134.2092,-2.9156,dE,4.18,,,,,,0,0
PGC25067,085651-031538,134.2163,-3.2607,dE,2.9,,,,,,0,0
PGC25065,085652+584021,134.2198,58.6728,dE,5.49,,"(140, 297)",2499.8290620497596,8353.31976937559,"['g', 'r', 'i', 'z']",4,0
PGC25248,085854+443743,134.7262,44.6286,dE,5.88,,"(192, 269)",3191.624365295029,7493.592580100258,"['u', 'g', 'r', 'i', 'z']",5,0
PGC25065,090149+595531,135.4552,59.9254,dE,5.81,,"(135, 300)",579.4126884341649,3569.5247229299193,"['g', 'i', 'z']",3,0
PGC25454,090336+220238,135.9016,22.0439,dE,2.69,,,,,,0,0
PGC25454,090358+215049,135.9942,21.8472,dE,2.5,,,,,,0,0
PGC25454,090401+220001,136.0068,22.0005,dE,2.28,,,,,,0,0
